sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
113;BME280;45999;48.808;9.182;2023-12-24T07:35:56;97727.50;;;9.03;100.00
113;BME280;45999;48.808;9.182;2023-12-24T07:38:22;97733.81;;;9.02;100.00
113;BME280;45999;48.808;9.182;2023-12-24T07:40:54;97718.78;;;8.96;100.00
113;BME280;45999;48.808;9.182;2023-12-24T07:43:20;97708.13;;;9.02;100.00
113;BME280;45999;48.808;9.182;2023-12-24T07:45:47;97695.47;;;9.04;100.00
113;BME280;45999;48.808;9.182;2023-12-24T07:48:13;97701.94;;;9.08;100.00
113;BME280;45999;48.808;9.182;2023-12-24T07:50:39;97696.72;;;9.02;100.00
113;BME280;45999;48.808;9.182;2023-12-24T07:53:07;97699.78;;;8.99;100.00
113;BME280;45999;48.808;9.182;2023-12-24T07:55:33;97696.59;;;8.90;100.00
113;BME280;45999;48.808;9.182;2023-12-24T07:57:59;97708.63;;;8.93;100.00
113;BME280;45999;48.808;9.182;2023-12-24T08:00:26;97702.28;;;8.94;100.00
113;BME280;45999;48.808;9.182;2023-12-24T08:02:52;97702.88;;;8.96;100.00
113;BME280;45999;48.808;9.182;2023-12-24T08:05:18;97701.81;;;9.03;100.00
113;BME280;45999;48.808;9.182;2023-12-24T08:07:45;97714.34;;;9.14;100.00
113;BME280;45999;48.808;9.182;2023-12-24T08:10:11;97718.84;;;9.14;100.00
113;BME280;45999;48.808;9.182;2023-12-24T08:12:37;97732.69;;;9.16;100.00
113;BME280;45999;48.808;9.182;2023-12-24T08:15:05;97728.41;;;9.15;100.00
113;BME280;45999;48.808;9.182;2023-12-24T08:17:32;97722.06;;;9.16;100.00
113;BME280;45999;48.808;9.182;2023-12-24T08:19:58;97716.56;;;9.17;100.00
113;BME280;45999;48.808;9.182;2023-12-24T08:22:25;97720.41;;;9.21;100.00
113;BME280;45999;48.808;9.182;2023-12-24T08:24:51;97706.69;;;9.24;100.00
113;BME280;45999;48.808;9.182;2023-12-24T08:27:18;97701.16;;;9.26;100.00
113;BME280;45999;48.808;9.182;2023-12-24T08:29:44;97700.53;;;9.30;100.00
113;BME280;45999;48.808;9.182;2023-12-24T08:32:10;97694.41;;;9.30;100.00
113;BME280;45999;48.808;9.182;2023-12-24T08:34:37;97682.16;;;9.29;100.00
113;BME280;45999;48.808;9.182;2023-12-24T08:37:03;97675.19;;;9.34;100.00
113;BME280;45999;48.808;9.182;2023-12-24T08:39:29;97664.19;;;9.31;100.00
113;BME280;45999;48.808;9.182;2023-12-24T08:41:56;97656.81;;;9.33;100.00
113;BME280;45999;48.808;9.182;2023-12-24T08:44:22;97653.13;;;9.34;100.00
113;BME280;45999;48.808;9.182;2023-12-24T08:46:48;97652.25;;;9.40;100.00
113;BME280;45999;48.808;9.182;2023-12-24T08:49:15;97644.91;;;9.42;100.00
113;BME280;45999;48.808;9.182;2023-12-24T08:51:42;97641.41;;;9.41;100.00
113;BME280;45999;48.808;9.182;2023-12-24T08:54:08;97644.81;;;9.48;100.00
113;BME280;45999;48.808;9.182;2023-12-24T08:56:35;97647.84;;;9.52;100.00
113;BME280;45999;48.808;9.182;2023-12-24T08:59:03;97636.53;;;9.56;100.00
113;BME280;45999;48.808;9.182;2023-12-24T09:01:30;97649.72;;;9.63;100.00
113;BME280;45999;48.808;9.182;2023-12-24T09:03:56;97645.25;;;9.63;100.00
113;BME280;45999;48.808;9.182;2023-12-24T09:06:22;97659.34;;;9.64;100.00
113;BME280;45999;48.808;9.182;2023-12-24T09:08:49;97668.47;;;9.68;100.00
113;BME280;45999;48.808;9.182;2023-12-24T09:11:15;97675.84;;;9.66;100.00
113;BME280;45999;48.808;9.182;2023-12-24T09:13:41;97676.59;;;9.55;100.00
113;BME280;45999;48.808;9.182;2023-12-24T09:16:08;97682.31;;;9.52;100.00
113;BME280;45999;48.808;9.182;2023-12-24T09:18:34;97678.72;;;9.46;100.00
113;BME280;45999;48.808;9.182;2023-12-24T09:21:01;97694.13;;;9.38;100.00
113;BME280;45999;48.808;9.182;2023-12-24T09:23:27;97707.06;;;9.28;100.00
113;BME280;45999;48.808;9.182;2023-12-24T09:25:53;97709.13;;;9.26;100.00
113;BME280;45999;48.808;9.182;2023-12-24T09:28:20;97718.19;;;9.18;100.00
113;BME280;45999;48.808;9.182;2023-12-24T09:30:46;97714.22;;;9.03;100.00
113;BME280;45999;48.808;9.182;2023-12-24T09:33:12;97695.66;;;9.03;100.00
113;BME280;45999;48.808;9.182;2023-12-24T09:35:39;97697.06;;;9.05;100.00
113;BME280;45999;48.808;9.182;2023-12-24T09:38:06;97701.81;;;9.03;100.00
113;BME280;45999;48.808;9.182;2023-12-24T09:40:32;97706.88;;;9.05;100.00
