sensor_id;sensor_type;location;lat;lon;timestamp;P1;P2;P0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:00:54;7;7;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:03:54;9;5;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:04:00;9;5;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:07:00;18;13;9
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:07:06;18;13;9
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:10:07;11;8;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:10:13;11;8;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:13:13;8;8;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:13:20;8;8;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:16:20;2;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:16:26;2;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:19:26;15;7;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:19:36;25;17;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:22:32;14;9;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:22:42;14;9;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:25:38;16;12;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:25:48;16;12;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:28:44;24;11;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:28:53;24;11;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:31:50;2;2;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:31:59;2;2;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:34:57;15;9;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:35:05;15;9;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:38:03;13;10;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:38:11;13;10;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:41:10;13;13;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:41:19;13;13;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:44:18;4;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:44:25;4;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:47:24;3;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:47:32;3;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:50:32;4;4;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:50:38;4;4;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:53:38;8;7;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:53:45;8;7;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:56:45;7;4;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:56:50;7;4;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:59:51;23;16;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T17:59:56;23;16;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:02:57;8;8;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:03:04;8;8;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:06:03;18;18;10
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:06:10;18;18;10
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:09:09;10;10;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:09:16;10;10;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:12:16;2;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:12:22;2;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:15:22;10;7;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:15:29;10;7;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:18:28;8;4;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:18:37;8;4;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:21:37;4;4;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:21:44;4;4;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:24:44;10;9;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:24:50;10;9;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:27:50;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:27:56;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:30:56;3;2;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:31:03;3;2;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:34:04;17;11;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:34:09;17;11;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:37:13;11;4;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:37:19;11;4;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:40:19;17;8;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:40:25;17;8;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:43:25;8;7;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:43:31;8;7;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:46:32;16;15;10
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:46:40;16;15;10
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:49:38;14;9;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:49:47;14;9;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:52:44;6;6;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:52:52;6;6;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:55:50;8;8;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:55:59;8;8;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:58:55;8;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T18:59:05;8;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:02:02;6;6;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:02:11;6;6;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:05:09;10;8;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:05:20;25;20;13
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:08:16;8;4;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:08:26;8;4;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:11:22;5;5;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:11:31;5;5;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:14:28;15;7;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:14:38;15;7;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:17:34;1;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:17:43;1;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:20:40;17;10;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:20:49;17;10;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:23:46;6;4;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:23:55;6;4;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:26:52;19;7;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:27:00;19;7;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:30:02;3;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:30:09;3;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:33:09;5;2;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:33:19;14;14;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:36:15;28;24;12
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:36:26;28;24;12
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:39:22;7;7;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:39:31;7;7;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:42:27;1;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:42:38;1;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:45:35;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:45:44;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:48:42;2;2;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:48:49;2;2;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:51:48;3;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:51:58;3;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:54:55;4;4;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:55:03;4;4;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:58:02;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T19:58:10;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:01:09;4;4;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:01:19;2;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:04:15;2;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:04:25;2;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:07:21;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:07:31;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:10:27;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:10:36;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:13:33;3;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:13:42;3;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:16:39;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:16:48;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:19:46;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:19:53;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:22:52;6;6;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:23:00;6;6;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:26:01;2;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:26:07;2;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:29:08;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:29:13;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:32:14;5;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:32:20;5;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:35:20;2;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:35:27;2;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:38:26;2;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:38:33;2;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:41:33;1;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:41:42;1;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:44:40;1;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:44:48;1;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:47:46;2;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:47:54;2;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:50:52;2;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:50:59;2;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:53:58;8;5;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:54:09;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:57:04;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T20:57:15;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:00:12;2;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:00:21;2;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:03:18;3;3;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:03:26;3;3;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:06:24;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:06:32;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:09:30;3;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:09:39;3;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:12:36;4;4;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:12:48;4;4;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:15:42;5;5;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:15:54;5;5;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:18:52;2;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:18:59;2;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:21:59;4;4;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:22:09;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:25:05;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:25:15;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:28:12;3;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:28:22;3;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:31:18;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:31:28;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:34:24;2;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:34:34;2;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:37:30;8;4;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:37:40;8;4;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:40:37;9;9;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:40:46;9;9;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:43:43;9;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:43:51;9;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:46:53;24;16;10
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:46:59;24;16;10
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:49:59;8;8;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:50:10;8;8;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:53:06;12;11;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:53:16;12;11;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:56:16;8;8;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:56:22;8;8;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:59:22;22;17;8
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T21:59:28;22;17;8
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:02:28;8;8;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:02:35;8;8;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:05:35;24;15;8
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:05:41;24;15;8
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:08:43;13;13;11
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:08:48;13;13;11
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:11:49;11;11;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:11:56;11;11;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:14:56;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:15:02;0;0;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:18:06;4;4;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:18:12;4;4;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:21:12;1;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:21:18;1;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:24:18;11;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:24:26;11;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:27:26;8;5;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:27:32;8;5;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:30:32;2;1;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:30:38;2;1;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:33:38;5;3;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:33:44;5;3;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:36:44;5;5;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:36:50;5;5;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:39:50;9;6;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:39:56;9;6;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:42:56;6;6;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:43:03;6;6;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:46:03;5;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:46:09;5;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:49:09;2;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:49:15;2;2;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:52:15;21;15;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:52:22;21;15;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:55:22;1;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:55:28;1;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:58:28;3;1;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T22:58:34;3;1;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:01:34;13;10;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:01:44;13;10;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:04:40;3;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:04:50;3;3;2
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:07:48;4;4;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:07:56;4;4;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:10:55;6;5;4
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:11:05;5;2;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:14:01;1;1;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:14:11;1;1;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:17:07;27;18;14
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:17:16;27;18;14
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:20:14;34;29;19
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:20:22;34;29;19
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:23:20;29;21;12
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:23:28;29;21;12
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:26:26;4;4;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:26:33;4;4;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:29:32;11;10;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:29:39;11;10;7
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:32:38;3;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:32:45;3;2;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:35:47;11;10;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:35:53;11;10;6
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:38:53;9;5;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:38:59;9;5;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:41:59;10;10;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:42:05;10;10;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:45:06;15;6;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:45:12;15;6;3
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:48:12;1;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:48:19;1;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:51:18;10;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:51:24;10;1;1
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:54:24;8;8;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:54:30;8;8;5
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:57:30;5;5;0
76534;PMS7003;65380;51.22370000;16.16050000;2023-12-24T23:57:36;5;5;0
